date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:08	82489/82489	---M-Z	200	added ('OK')	text/html	etag:%22689a4e23-5227%22	https://www.walleniuswilhelmsen.com/news/fremantle-dispute-resolved	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/fremantle-dispute-resolved.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:08	86857/86857	---M-Z	200	added ('OK')	text/html	etag:%22689a4724-560a%22	https://www.walleniuswilhelmsen.com/news/announcing-the-winner-of-orcelle-award	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/announcing-the-winner-of-orcelle-award.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:08	85092/85092	---M-Z	200	added ('OK')	text/html	etag:%22689a4724-55c6%22	https://www.walleniuswilhelmsen.com/news/accelerates-digitalisation-processes	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/accelerates-digitalisation-processes.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:09	89271/89271	---M-Z	200	added ('OK')	text/html	etag:%22689a4e24-5696%22	https://www.walleniuswilhelmsen.com/news/fremantle-normal-services	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/fremantle-normal-services.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:09	90251/90251	---M-Z	200	added ('OK')	text/html	etag:%22689a4725-57fb%22	https://www.walleniuswilhelmsen.com/news/information-regarding-possible-delays-related-to-the-suez-canal-blockage	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/information-regarding-possible-delays-related-to-the-suez-canal-blockage.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:10	82071/82071	---M-Z	200	added ('OK')	text/html	etag:%22689a4726-52ea%22	https://www.walleniuswilhelmsen.com/news/keeping-to-our-path-to-deliver-unrivalled-end-to-end-services-to-our-customers	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/keeping-to-our-path-to-deliver-unrivalled-end-to-end-services-to-our-customers.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:10	89317/89317	---M-Z	200	added ('OK')	text/html	etag:%22689a472d-57b8%22	https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-returns-three-more-vessels-from-cold-lay-up	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-returns-three-more-vessels-from-cold-lay-up.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:10	84883/84883	---M-Z	200	added ('OK')	text/html	etag:%22689a4e23-533e%22	https://www.walleniuswilhelmsen.com/news/craig-jasienski-a-reflection-on-2020	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/craig-jasienski-a-reflection-on-2020.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:10	88945/88945	---M-Z	200	added ('OK')	text/html	etag:%22689a472d-5784%22	https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-returns-ships-from-lay-up	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-returns-ships-from-lay-up.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:11	101532/101532	---M-Z	200	added ('OK')	text/html	etag:%22689a4723-5e57%22	https://www.walleniuswilhelmsen.com/news/a-first-of-its-kind-naming-ceremony-for-hero-vessel-mv-tannhauser	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/a-first-of-its-kind-naming-ceremony-for-hero-vessel-mv-tannhauser.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:11	90944/90944	---M-Z	200	added ('OK')	text/html	etag:%22689a4e23-5903%22	https://www.walleniuswilhelmsen.com/news/craig-jasienski-joins-world-shipping-council-board-of-directors	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/craig-jasienski-joins-world-shipping-council-board-of-directors.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:11	89905/89905	---M-Z	200	added ('OK')	text/html	etag:%22689a4728-5823%22	https://www.walleniuswilhelmsen.com/news/puerto-angamos-latest-addition-to-south-america-service	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/puerto-angamos-latest-addition-to-south-america-service.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:12	87949/87949	---M-Z	200	added ('OK')	text/html	etag:%22689a4e24-579b%22	https://www.walleniuswilhelmsen.com/news/mirrat-terminal-is-australias-top-performer	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/mirrat-terminal-is-australias-top-performer.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:12	91849/91849	---M-Z	200	added ('OK')	text/html	etag:%22689a472e-593e%22	https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-to-advise-on-global-sustainability-standards	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-to-advise-on-global-sustainability-standards.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:13	94188/94188	---M-Z	200	added ('OK')	text/html	etag:%22689a4727-5b58%22	https://www.walleniuswilhelmsen.com/news/new-battery-able-to-power-zero-emission-vessels-wins-orcelle-award	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news/new-battery-able-to-power-zero-emission-vessels-wins-orcelle-award.html	(from https://www.walleniuswilhelmsen.com/news/wallenius-wilhelmsen-releases-2024-annual-report-highlighting-another-record-breaking-year)
20:51:14	99109/99109	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1d-5b2d%22	https://www.walleniuswilhelmsen.com/insights/meet-our-experts-anthony-miner	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/meet-our-experts-anthony-miner.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:15	85548/85548	---M-Z	200	added ('OK')	text/html	etag:%22689a471c-52b2%22	https://www.walleniuswilhelmsen.com/insights/say-hello-to-our-new-coo-john-felitto	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/say-hello-to-our-new-coo-john-felitto.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:15	102803/102803	---M-Z	200	added ('OK')	text/html	etag:%22689a471c-6178%22	https://www.walleniuswilhelmsen.com/insights/our-shared-journey-in-decarbonization-the-grc-associate-group-meeting-in-seoul	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/our-shared-journey-in-decarbonization-the-grc-associate-group-meeting-in-seoul.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:15	98960/98960	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1f-5d2d%22	https://www.walleniuswilhelmsen.com/insights/wallenius-wilhelmsens-brunswick-facility-welcomes-nacup-expanding-equipment-processing-services	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/wallenius-wilhelmsens-brunswick-facility-welcomes-nacup-expanding-equipment-processing-services.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:16	100624/100624	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1c-5dc2%22	https://www.walleniuswilhelmsen.com/insights/location-location-location-why-the-panama-canal-matters	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/location-location-location-why-the-panama-canal-matters.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:16	101589/101589	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1d-5f93%22	https://www.walleniuswilhelmsen.com/insights/meet-our-experts-sakurai-yasuyuki	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/meet-our-experts-sakurai-yasuyuki.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:17	86758/86758	---M-Z	200	added ('OK')	text/html	etag:%22689a4716-5691%22	https://www.walleniuswilhelmsen.com/insights/2024-so-far-a-hectic-year-for-wallenius-wilhelmsen	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/2024-so-far-a-hectic-year-for-wallenius-wilhelmsen.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:17	102443/102443	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1a-5fdd%22	https://www.walleniuswilhelmsen.com/insights/from-solo-acts-to-a-symphony-how-data-orchestration-allows-the-entire-supply-chain-to-harmonize	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/from-solo-acts-to-a-symphony-how-data-orchestration-allows-the-entire-supply-chain-to-harmonize.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:18	103866/103866	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1b-60a2%22	https://www.walleniuswilhelmsen.com/insights/how-new-transport-solutions-for-railcars-and-locomotives-empowers-mobility-and-commerce-around-the-world	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/how-new-transport-solutions-for-railcars-and-locomotives-empowers-mobility-and-commerce-around-the-world.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:19	108545/108545	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1f-678c%22	https://www.walleniuswilhelmsen.com/insights/what-you-need-to-know-heading-into-breakbulk-europe-2024	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/what-you-need-to-know-heading-into-breakbulk-europe-2024.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:19	99406/99406	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1e-5d74%22	https://www.walleniuswilhelmsen.com/insights/our-new-shaper-class-vessels-pave-the-way-for-our-journey-to-near-zero	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/our-new-shaper-class-vessels-pave-the-way-for-our-journey-to-near-zero.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p2)
20:51:20	98848/98848	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1a-5d44%22	https://www.walleniuswilhelmsen.com/insights/fueling-a-decarbonized-future-the-new-energies-taking-us-towards-net-zero-2040	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/fueling-a-decarbonized-future-the-new-energies-taking-us-towards-net-zero-2040.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p3)
20:51:21	98094/98094	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1c-5d54%22	https://www.walleniuswilhelmsen.com/insights/keeping-our-people-and-customers-breakbulk-cargo-safe	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/keeping-our-people-and-customers-breakbulk-cargo-safe.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p3)
20:51:22	97943/97943	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1e-5e24%22	https://www.walleniuswilhelmsen.com/insights/the-road-to-zero-emissions-how-we-are-investing-in-our-land-based-equipment-fleet	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/the-road-to-zero-emissions-how-we-are-investing-in-our-land-based-equipment-fleet.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p3)
20:51:23	100121/100121	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1d-5f3c%22	https://www.walleniuswilhelmsen.com/insights/meet-our-experts-johan-falkenberg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/meet-our-experts-johan-falkenberg.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p3)
20:51:23	91372/91372	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1c-5878%22	https://www.walleniuswilhelmsen.com/insights/how-we-are-shaping-a-sustainable-future-with-our-partners	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/how-we-are-shaping-a-sustainable-future-with-our-partners.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p3)
20:51:23	88143/88143	---M-Z	200	added ('OK')	text/html	etag:%22689a471a-5694%22	https://www.walleniuswilhelmsen.com/insights/eu-emissions-trading-system-an-introduction	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/eu-emissions-trading-system-an-introduction.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p3)
20:51:24	104250/104250	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1e-5f0c%22	https://www.walleniuswilhelmsen.com/insights/staying-on-course-navigating-supply-chain-disruptions	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/staying-on-course-navigating-supply-chain-disruptions.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p3)
20:51:24	90847/90847	---M-Z	200	added ('OK')	text/html	etag:%22689a5523-53c4%22	https://www.walleniuswilhelmsen.com/news-and-insights/features/p6	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news-and-insights/features/p6.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p4)
20:51:24	98043/98043	---M-Z	200	added ('OK')	text/html	etag:%22689a4718-5e31%22	https://www.walleniuswilhelmsen.com/insights/breakbulk-industry-is-cautiously-optimistic-for-2023	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/breakbulk-industry-is-cautiously-optimistic-for-2023.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p4)
20:51:25	91956/91956	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1e-5959%22	https://www.walleniuswilhelmsen.com/insights/meet-our-people-fredrik-hedin-breakbulk-projects-manager	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/meet-our-people-fredrik-hedin-breakbulk-projects-manager.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p4)
20:51:25	96656/96656	---M-Z	200	added ('OK')	text/html	etag:%22689a471b-5e79%22	https://www.walleniuswilhelmsen.com/insights/keeping-out-invasive-species-an-explainer	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/keeping-out-invasive-species-an-explainer.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p4)
20:51:27	91060/91060	---M-Z	200	added ('OK')	text/html	etag:%22689a4e21-53ee%22	https://www.walleniuswilhelmsen.com/news-and-insights/features/p7	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news-and-insights/features/p7.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p5)
20:51:28	94615/94615	---M-Z	200	added ('OK')	text/html	etag:%22689a471d-5aed%22	https://www.walleniuswilhelmsen.com/insights/the-future-vessel	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/the-future-vessel.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p5)
20:51:29	91694/91694	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1e-5aa9%22	https://www.walleniuswilhelmsen.com/insights/were-here-for-you-navigating-the-new-normal	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/were-here-for-you-navigating-the-new-normal.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p5)
20:51:29	104960/104960	---M-Z	200	added ('OK')	text/html	etag:%22689a4719-605b%22	https://www.walleniuswilhelmsen.com/insights/cold-lay-ups-understanding-how-we-temporarily-mothball-ships	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/cold-lay-ups-understanding-how-we-temporarily-mothball-ships.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p5)
20:51:30	98004/98004	---M-Z	200	added ('OK')	text/html	etag:%22689a471d-5b66%22	https://www.walleniuswilhelmsen.com/insights/stink-bugs-a-practical-guide-for-exporters-and-shippers	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/stink-bugs-a-practical-guide-for-exporters-and-shippers.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p5)
20:51:30	96946/96946	---M-Z	200	added ('OK')	text/html	etag:%22689a471e-5ee8%22	https://www.walleniuswilhelmsen.com/insights/us-solar-installations-supported-by-keen-logistics-expertise	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/us-solar-installations-supported-by-keen-logistics-expertise.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p5)
20:51:30	97093/97093	---M-Z	200	added ('OK')	text/html	etag:%22689a4718-5cf5%22	https://www.walleniuswilhelmsen.com/insights/building-a-diverse-workplace	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/building-a-diverse-workplace.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p5)
20:51:31	90488/90488	---M-Z	200	added ('OK')	text/html	etag:%22689a4e21-53c0%22	https://www.walleniuswilhelmsen.com/news-and-insights/features/p8	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news-and-insights/features/p8.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p9)
20:51:32	98799/98799	---M-Z	200	added ('OK')	text/html	etag:%22689a471c-5cd3%22	https://www.walleniuswilhelmsen.com/insights/novel-solution-for-crucial-oil-industry-cargo-transit	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/novel-solution-for-crucial-oil-industry-cargo-transit.html	(from https://www.walleniuswilhelmsen.com/news-and-insights/features/p9)
20:51:35	75005/75005	---M-Z	200	added ('OK')	text/html	etag:%22689a475a-4c31%22	https://www.walleniuswilhelmsen.com/who-we-are/board/rune-bjerke	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/board/rune-bjerke.html	(from https://www.walleniuswilhelmsen.com/who-we-are/board)
20:51:35	75080/75080	---M-Z	200	added ('OK')	text/html	etag:%22689a5527-4c43%22	https://www.walleniuswilhelmsen.com/who-we-are/board/margareta-alestig	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/board/margareta-alestig.html	(from https://www.walleniuswilhelmsen.com/who-we-are/board)
20:51:36	75126/75126	---M-Z	200	added ('OK')	text/html	etag:%22689a475a-4c47%22	https://www.walleniuswilhelmsen.com/who-we-are/board/thomas-wilhelmsen	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/board/thomas-wilhelmsen.html	(from https://www.walleniuswilhelmsen.com/who-we-are/board)
20:51:36	74974/74974	---M-Z	200	added ('OK')	text/html	etag:%22689a475a-4c15%22	https://www.walleniuswilhelmsen.com/who-we-are/board/yngvil-eriksson-asheim	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/board/yngvil-eriksson-asheim.html	(from https://www.walleniuswilhelmsen.com/who-we-are/board)
20:51:37	74880/74880	---M-Z	200	added ('OK')	text/html	etag:%22689a475a-4bed%22	https://www.walleniuswilhelmsen.com/who-we-are/board/hans-akervall	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/board/hans-akervall.html	(from https://www.walleniuswilhelmsen.com/who-we-are/board)
20:51:37	75150/75150	---M-Z	200	added ('OK')	text/html	etag:%22689a475a-4c63%22	https://www.walleniuswilhelmsen.com/who-we-are/board/magnus-groth	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/board/magnus-groth.html	(from https://www.walleniuswilhelmsen.com/who-we-are/board)
20:51:37	74837/74837	---M-Z	200	added ('OK')	text/html	etag:%22689a475a-4bb2%22	https://www.walleniuswilhelmsen.com/who-we-are/board/line-m-hestvik	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/board/line-m-hestvik.html	(from https://www.walleniuswilhelmsen.com/who-we-are/board)
20:51:38	76799/76799	---M-Z	200	added ('OK')	text/html	etag:%22689a4e2b-5100%22	https://www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal/invoicing-instructions	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal/invoicing-instructions.html	(from https://www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal)
20:51:39	73223/73223	---M-Z	200	added ('OK')	text/html	etag:%22689a4757-4b1c%22	https://www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal/register-as-a-new-supplier-or-update-information	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal/register-as-a-new-supplier-or-update-information.html	(from https://www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal)
20:51:39	72430/72430	---M-Z	200	added ('OK')	text/html	etag:%22689a4757-4a1f%22	https://www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal/supplier-policies	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal/supplier-policies.html	(from https://www.walleniuswilhelmsen.com/welcome-to-wallenius-wilhelmsen-supplier-portal)
20:51:47	34934/34934	---M--	200	added ('OK')	application/pdf	etag:%225dfbb7f2-8876%22	https://www.walleniuswilhelmsen.com/storage/downloads/Group-recycling-list.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Group-recycling-list.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/sustainability/our-sustainability-priorities)
20:51:48	3071951/3071951	---M--	200	added ('OK')	application/pdf	etag:%2267b60785-2edfcf%22	https://www.walleniuswilhelmsen.com/storage/images/Used-Unit-shipping-Guidelines-V1.1.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Used-Unit-shipping-Guidelines-V1.1.pdf	(from https://www.walleniuswilhelmsen.com/ocean-support/ship-your-private-vehicle)
20:51:49	1055513/1055513	---M--	200	added ('OK')	application/pdf	etag:%225dcd0cf3-101b19%22	https://www.walleniuswilhelmsen.com/storage/downloads/guidelines-for-product-measurement.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/guidelines-for-product-measurement.pdf	(from https://www.walleniuswilhelmsen.com/ocean-support/faq/?cat=cargo-damage)
20:51:49	5011/5011	---M--	200	added ('OK')	image/jpeg	etag:%226891dfee-1393%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/381445/IMG_1938_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/381445/IMG_1938_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/distribution-hub-in-dubai-speeds-up-time-to-market-for-terex)
20:51:49	679411/679411	---M--	200	added ('OK')	application/pdf	etag:%2261925649-a5df3%22	https://www.walleniuswilhelmsen.com/storage/downloads/Supplier-Code-of-Conduct-2021-1.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Supplier-Code-of-Conduct-2021-1.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/sustainability/our-sustainability-priorities)
20:51:49	3021607/3021607	---M--	200	added ('OK')	application/pdf	etag:%2260a23158-2e1b27%22	https://www.walleniuswilhelmsen.com/storage/downloads/Used-Unit-Shipping-Guidelines.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Used-Unit-Shipping-Guidelines.pdf	(from https://www.walleniuswilhelmsen.com/ocean-support/ship-your-private-vehicle)
20:51:50	5078/5078	---M--	200	added ('OK')	image/jpeg	etag:%226891dff2-13d6%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/381446/IMG_E1562.JPG_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/381446/IMG_E1562.JPG_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/distribution-hub-in-dubai-speeds-up-time-to-market-for-terex)
20:51:50	5961/5961	---M--	200	added ('OK')	image/jpeg	etag:%226891dff5-1749%22	https://www.walleniuswilhelmsen.com/imager/assets/News-and-insights/381465/IMG_1818.JPG_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/News-and-insights/381465/IMG_1818.JPG_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/distribution-hub-in-dubai-speeds-up-time-to-market-for-terex)
20:51:51	73492/73492	---M-Z	200	added ('OK')	text/html	etag:%22689a4722-4a92%22	https://www.walleniuswilhelmsen.com/news-and-insights/newsletter	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/news-and-insights/newsletter.html	(from https://www.walleniuswilhelmsen.com/insights/electric-vehicles-are-becoming-greener-heres-why)
20:51:52	106192/106192	---M-Z	200	added ('OK')	text/html	etag:%22689a4e1b-6283%22	https://www.walleniuswilhelmsen.com/insights/how-roro-delivered-a-generator-to-agls-loy-yang-power-station	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/insights/how-roro-delivered-a-generator-to-agls-loy-yang-power-station.html	(from https://www.walleniuswilhelmsen.com/insights/what-you-need-to-know-about-the-evolution-of-wind-power)
20:51:53	140508/140508	---M--	200	added ('OK')	image/jpeg	etag:%226891d19d-224dc%22	https://www.walleniuswilhelmsen.com/imager/assets/57853/Japan-breakbulk-shipment-2_34dd768cd07b4d96d6f1f79d46f706a8.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/57853/Japan-breakbulk-shipment-2_34dd768cd07b4d96d6f1f79d46f706a8.jpg	(from https://www.walleniuswilhelmsen.com/insights/what-you-need-to-know-about-the-evolution-of-wind-power)
20:51:53	4645/4645	---M--	200	added ('OK')	image/jpeg	etag:%226891e075-1225%22	https://www.walleniuswilhelmsen.com/imager/assets/1006713/ABB-108-tons-SDR-_21_07_21_-2_2023-05-03-102109_bgdy_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/1006713/ABB-108-tons-SDR-_21_07_21_-2_2023-05-03-102109_bgdy_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/what-you-need-to-know-about-the-booming-transformers-market)
20:51:53	4922/4922	---M--	200	added ('OK')	image/jpeg	etag:%226891e076-133a%22	https://www.walleniuswilhelmsen.com/imager/assets/1006733/ABB-182-tons-in-Malaga_4_c0a78d8926cce15f4e0df14866308c27.jpg	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/imager/assets/1006733/ABB-182-tons-in-Malaga_4_c0a78d8926cce15f4e0df14866308c27.jpg	(from https://www.walleniuswilhelmsen.com/insights/what-you-need-to-know-about-the-booming-transformers-market)
